   3511012,  -0.05756789,   0.13570178,   0.97549295, 0, 0, 0, 0, 0,  926
   3511014,  -0.05168760,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511017,  -0.04580730,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511019,  -0.05168760,   0.13570178,   0.97549295, 0, 0, 0, 0, 0,  926
   3511021,  -0.05168760,   0.13570178,   0.97549295, 0, 0, 0, 0, 0,  926
   3511023,  -0.05168760,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511026,  -0.04580730,   0.13570178,   0.98154402, 0, 0, 0, 0, 0,  926
   3511028,  -0.05168760,   0.13570178,   0.98154402, 0, 0, 0, 0, 0,  926
   3511030,  -0.05168760,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511033,  -0.05168760,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511035,  -0.05168760,   0.14188540,   0.98154402, 0, 0, 0, 0, 0,  926
   3511037,  -0.05756789,   0.13570178,   0.98154402, 0, 0, 0, 0, 0,  926
   3511040,  -0.05168760,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511043,  -0.05168760,   0.13570178,   0.98154402, 0, 0, 0, 0, 0,  926
   3511045,  -0.05756789,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511047,  -0.05168760,   0.12333429,   0.98154402, 0, 0, 0, 0, 0,  926
   3511050,  -0.04580730,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511052,  -0.05168760,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511054,  -0.05756789,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511057,  -0.05168760,   0.12333429,   0.98154402, 0, 0, 0, 0, 0,  926
   3511059,  -0.05168760,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511061,  -0.05168760,   0.13570178,   0.97549295, 0, 0, 0, 0, 0,  926
   3511063,  -0.05168760,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511066,  -0.05168760,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511068,  -0.04580730,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511070,  -0.05168760,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511073,  -0.04580730,   0.12333429,   0.97549295, 0, 0, 0, 0, 0,  926
   3511075,  -0.04580730,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511077,  -0.05168760,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511079,  -0.05168760,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511083,  -0.04580730,   0.12951803,   0.98154402, 0, 0, 0, 0, 0,  926
   3511085,  -0.05168760,   0.13570178,   0.97549295, 0, 0, 0, 0, 0,  926
   3511087,  -0.05168760,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511090,  -0.04580730,   0.12333429,   0.97549295, 0, 0, 0, 0, 0,  926
   3511092,  -0.04580730,   0.12951803,   0.97549295, 0, 0, 0, 0, 0,  926
   3511094,  -0.04580730,   0.13570178,   0.97549295, 0, 0, 0, 0, 0,  926
   3511097,  -0.05168760,   0.12333429,   0.96944189, 0, 0, 0, 0, 0,  926
