You entered a buffer length of 20
-0.051688, 0.123334, 0.981544, -0.051982, 0.131682, 0.979124, -0.045807, -0.057568, 0.141885, 0.123334, 0.981544, 0.975493
-0.051688, 0.129518, 0.981544, -0.049103, 0.124897, 0.930349, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.051688, 0.135702, 0.975493, -0.049103, 0.124897, 0.930349, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.051688, 0.129518, 0.981544, -0.049397, 0.125206, 0.930349, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.051688, 0.129518, 0.981544, -0.049397, 0.124897, 0.930651, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.045807, 0.129518, 0.975493, -0.049397, 0.124588, 0.930954, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.051688, 0.129518, 0.975493, -0.049103, 0.124588, 0.930954, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.045807, 0.123334, 0.975493, -0.049397, 0.124279, 0.930651, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.045807, 0.129518, 0.975493, -0.049103, 0.123660, 0.930349, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.051688, 0.129518, 0.981544, -0.048809, 0.123660, 0.930349, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.051688, 0.129518, 0.975493, -0.048809, 0.123660, 0.930349, 0.000000, -0.057568, 0.141885, 0.000000, 0.981544, 0.000000
-0.045807, 0.129518, 0.981544, -0.048809, 0.123042, 0.930046, 0.000000, -0.057568, 0.135702, 0.000000, 0.981544, 0.000000
-0.051688, 0.135702, 0.975493, -0.048221, 0.122733, 0.930046, 0.000000, -0.057568, 0.135702, 0.000000, 0.981544, 0.000000
-0.051688, 0.129518, 0.975493, -0.048221, 0.123042, 0.929744, 0.000000, -0.057568, 0.135702, 0.000000, 0.981544, 0.000000
