You entered a buffer length of 20
-0.004645, 0.624215, 0.672939, 0.017112, 0.627926, 0.648735, 0.036517, -0.004645, 0.655134, 0.605664, 0.685042, 0.624531
-0.010526, 0.630399, 0.672939, 0.015580, 0.595169, 0.617509, 0.036517, -0.004645, 0.655134, 0.000000, 0.685042, 0.000000
-0.016406, 0.630399, 0.672939, 0.013228, 0.593932, 0.619626, 0.030636, -0.010526, 0.648950, 0.000000, 0.685042, 0.000000
-0.010526, 0.630399, 0.666888, 0.010876, 0.593005, 0.622047, 0.030636, -0.016406, 0.642767, 0.000000, 0.685042, 0.000000
-0.016406, 0.636583, 0.660837, 0.009112, 0.592386, 0.624165, 0.030636, -0.016406, 0.636583, 0.000000, 0.685042, 0.000000
-0.016406, 0.630399, 0.648735, 0.007053, 0.592386, 0.625678, 0.030636, -0.016406, 0.636583, 0.000000, 0.685042, 0.000000
-0.016406, 0.636583, 0.636633, 0.004995, 0.592386, 0.626283, 0.030636, -0.016406, 0.636583, 0.000000, 0.685042, 0.000000
-0.022286, 0.642767, 0.624531, 0.003231, 0.592696, 0.626283, 0.030636, -0.016406, 0.636583, 0.000000, 0.685042, 0.000000
-0.016406, 0.655134, 0.606378, 0.001173, 0.593623, 0.625375, 0.030636, -0.022286, 0.642767, 0.000000, 0.685042, 0.000000
-0.016406, 0.648950, 0.612429, -0.000297, 0.595478, 0.623560, 0.030636, -0.022286, 0.655134, 0.000000, 0.685042, 0.000000
-0.016406, 0.648950, 0.594276, -0.002061, 0.596715, 0.621744, 0.030636, -0.022286, 0.655134, 0.000000, 0.685042, 0.000000
-0.016406, 0.661318, 0.594276, -0.004119, 0.598261, 0.618114, 0.030636, -0.022286, 0.655134, 0.000000, 0.685042, 0.000000
-0.010526, 0.667501, 0.576122, -0.006471, 0.601044, 0.615996, 0.012995, -0.022286, 0.661318, 0.000000, 0.685042, 0.000000
-0.010526, 0.661318, 0.570071, -0.007647, 0.604135, 0.610550, 0.012995, -0.022286, 0.667501, 0.000000, 0.672939, 0.000000
0.001235, 0.661318, 0.551918, -0.008529, 0.606609, 0.607827, 0.012995, -0.022286, 0.667501, 0.000000, 0.672939, 0.000000
0.001235, 0.655134, 0.545867, -0.008529, 0.608464, 0.601776, 0.012995, -0.022286, 0.667501, 0.000000, 0.672939, 0.000000
0.007115, 0.661318, 0.533765, -0.009117, 0.609701, 0.596330, 0.012995, -0.022286, 0.667501, 0.000000, 0.672939, 0.000000
