1327808,0.00296712,-0.04662114,0.93899083
1327810,0.00296712,-0.04054677,0.93899083
1327812,0.00296712,-0.03447235,0.93899083
1327815,0.00296712,-0.04054677,0.93899083
1327817,0.00296712,-0.03447235,0.9329443
1327819,0.00908506,-0.04054677,0.92689788
1327821,0.00908506,-0.04054677,0.9329443
1327823,0.00908506,-0.04054677,0.93899083
1327826,0.00908506,-0.04054677,0.93899083
1327828,0.00908506,-0.04662114,0.93899083
1327831,0.00908506,-0.04054677,0.93899083
1327833,0.00908506,-0.04054677,0.93899083
1327835,0.00296712,-0.04054677,0.9329443
1327838,0.00296712,-0.04054677,0.9329443
1327840,0.00296712,-0.04054677,0.93899083
1327842,0.00296712,-0.04054677,0.93899083
1327844,0.00296712,-0.04054677,0.93899083
1327846,0.00296712,-0.04662114,0.93899083
1327849,0.00296712,-0.04054677,0.93899083
1327851,0.00296712,-0.03447235,0.93899083
1327853,0.00296712,-0.04054677,0.93899083
1327855,0.00296712,-0.04054677,0.9329443
1327857,0.00296712,-0.04054677,0.9329443
1327860,0.00296712,-0.04054677,0.92689788
1327862,0.00296712,-0.04054677,0.92689788
1327864,0.00908506,-0.04054677,0.9329443
1327866,0.00908506,-0.04054677,0.93899083
1327868,0.00908506,-0.04054677,0.93899083
1327872,0.00296712,-0.04662114,0.9329443
1327874,0.00296712,-0.04054677,0.9329443
1327876,0.00296712,-0.04054677,0.93899083
1327878,0.00908506,-0.04054677,0.93899083
1327880,0.00296712,-0.04054677,0.93899083
1327883,-0.00315076,-0.04054677,0.93899083
1327885,0.00296712,-0.04054677,0.9329443
1327887,0.00296712,-0.04054677,0.9329443
1327889,0.00296712,-0.04054677,0.93899083
1327891,0.00296712,-0.04054677,0.9329443
1327894,0.00296712,-0.04054677,0.9329443
1327896,0.00296712,-0.04054677,0.9329443
1327898,0.00296712,-0.04662114,0.9329443
1327900,0.00296712,-0.04054677,0.9329443
1327903,-0.00315076,-0.04054677,0.9329443
1327905,-0.00315076,-0.04054677,0.9329443
1327907,0.00296712,-0.04662114,0.93899083
1327909,0.00296712,-0.04054677,0.94503736
1327911,0.00296712,-0.04054677,0.9329443
1327915,-0.00315076,-0.04054677,0.9329443
1327917,0.00296712,-0.04054677,0.9329443
1327919,-0.00315076,-0.04054677,0.93899083
1327921,-0.00315076,-0.04054677,0.9329443
1327923,-0.00315076,-0.04054677,0.9329443
1327926,0.00296712,-0.04054677,0.9329443
1327928,0.00296712,-0.04662114,0.9329443
1327930,0.00296712,-0.04662114,0.9329443
1327932,0.00296712,-0.04054677,0.9329443
1327934,0.00296712,-0.04054677,0.9329443
1327936,-0.00315076,-0.03447235,0.9329443
1327939,0.00296712,-0.04054677,0.9329443
1327941,0.00296712,-0.04054677,0.92689788
1327943,0.00296712,-0.04054677,0.92689788
1327945,0.00296712,-0.04054677,0.9329443
1327947,0.00296712,-0.04054677,0.93899083
1327950,0.00296712,-0.04054677,0.93899083
1327952,0.00908506,-0.04054677,0.9329443
1327954,0.00296712,-0.04054677,0.93899083
1327956,0.00296712,-0.04054677,0.9329443
1327959,0.00296712,-0.04054677,0.93899083
1327962,0.00296712,-0.04054677,0.9329443
1327964,0.00296712,-0.04054677,0.9329443
1327966,0.00296712,-0.04054677,0.9329443
1327968,0.00296712,-0.04054677,0.9329443
1327970,0.00296712,-0.04054677,0.9329443
1327973,0.00296712,-0.04662114,0.9329443
1327975,0.00908506,-0.04054677,0.9329443
1327977,0.00296712,-0.04054677,0.92689788
1327979,0.00296712,-0.04054677,0.92689788
1327981,0.00296712,-0.04662114,0.9329443
1327984,0.00908506,-0.04054677,0.9329443
1327986,0.00908506,-0.04054677,0.9329443
1327988,0.00296712,-0.04054677,0.9329443
1327990,0.00296712,-0.04054677,0.9329443
1327992,0.00296712,-0.04054677,0.92689788
1327995,0.00296712,-0.04054677,0.9329443
1327997,0.00296712,-0.04662114,0.9329443
1328000,-0.00315076,-0.04662114,0.93899083
1328002,0.00296712,-0.04054677,0.9329443
1328004,0.00296712,-0.04054677,0.9329443
1328007,0.00296712,-0.04054677,0.9329443
1328009,0.00296712,-0.04054677,0.93899083
1328011,0.00296712,-0.04054677,0.9329443
1328013,-0.00315076,-0.04054677,0.93899083
1328015,0.00296712,-0.04054677,0.93899083
1328018,0.00296712,-0.04054677,0.9329443
1328020,-0.00315076,-0.04054677,0.92689788
1328022,-0.00315076,-0.04054677,0.9329443
1328024,-0.00315076,-0.04054677,0.9329443
1328026,0.00296712,-0.04054677,0.93899083
1328029,0.00296712,-0.04054677,0.92689788
1328031,0.00296712,-0.04054677,0.9329443
1328033,-0.00315076,-0.04662114,0.9329443
1328035,-0.00315076,-0.04054677,0.9329443
1328037,-0.00926864,-0.04054677,0.92689788
1328040,-0.00315076,-0.04054677,0.9329443
1328043,0.00296712,-0.04054677,0.9329443
1328045,0.00908506,-0.04662114,0.9329443
1328047,0.00296712,-0.04662114,0.9329443
1328049,0.00908506,-0.04054677,0.9329443
1328052,0.00908506,-0.04054677,0.9329443
1328054,0.00908506,-0.04054677,0.9329443
1328056,0.00908506,-0.04054677,0.9329443
1328058,0.00296712,-0.04054677,0.9329443
1328060,-0.00315076,-0.04054677,0.93899083
1328063,-0.00315076,-0.03447235,0.9329443
1328065,0.00296712,-0.04054677,0.9329443
1328067,0.00296712,-0.03447235,0.9329443
1328069,0.00296712,-0.04054677,0.9329443
1328071,-0.00315076,-0.04662114,0.9329443
1328074,0.00296712,-0.04662114,0.93899083
1328076,0.00296712,-0.04054677,0.93899083
1328078,0.00296712,-0.04662114,0.9329443
1328080,0.00296712,-0.04054677,0.92689788
1328082,0.00296712,-0.04054677,0.92689788
1328086,0.00296712,-0.04054677,0.92689788
1328088,0.00296712,-0.04662114,0.9329443
1328090,0.00296712,-0.04054677,0.93899083
1328092,0.00296712,-0.04054677,0.9329443
1328094,0.00296712,-0.04054677,0.9329443
1328097,0.00296712,-0.04662114,0.93899083
1328099,-0.00315076,-0.04662114,0.9329443
1328101,0.00296712,-0.04054677,0.9329443
1328103,0.00296712,-0.04054677,0.9329443
1328105,0.00296712,-0.04054677,0.9329443
1328108,0.00296712,-0.04054677,0.9329443
1328110,0.00296712,-0.04054677,0.93899083
1328112,-0.00315076,-0.04054677,0.93899083
1328114,0.00296712,-0.04054677,0.93899083
1328116,0.00296712,-0.04054677,0.93899083
1328119,0.00296712,-0.04662114,0.9329443
1328121,0.00296712,-0.04054677,0.9329443
1328123,0.00908506,-0.04054677,0.9329443
1328125,0.00296712,-0.04054677,0.9329443
1328128,0.00296712,-0.04054677,0.9329443
1328131,0.00296712,-0.03447235,0.93899083
1328133,0.00296712,-0.04054677,0.93899083
1328135,0.00296712,-0.04054677,0.93899083
1328137,0.00296712,-0.04054677,0.9329443
1328139,0.00296712,-0.04054677,0.9329443
1328142,0.00296712,-0.04054677,0.9329443
1328144,0.00296712,-0.04054677,0.9329443
1328146,0.00296712,-0.04054677,0.93899083
1328148,0.00296712,-0.04054677,0.93899083
1328150,0.00908506,-0.03447235,0.93899083
1328153,0.00908506,-0.04054677,0.93899083
1328155,0.00296712,-0.03447235,0.93899083
1328157,0.00296712,-0.03447235,0.93899083
1328159,-0.00315076,-0.03447235,0.9329443
1328161,-0.00315076,-0.04054677,0.9329443
1328164,0.00296712,-0.04054677,0.9329443
1328166,0.00296712,-0.04054677,0.9329443
1328168,0.00296712,-0.04054677,0.9329443
1328171,0.00296712,-0.04054677,0.9329443
1328173,0.00296712,-0.04054677,0.9329443
1328176,0.00296712,-0.04054677,0.92689788
1328178,0.00296712,-0.04054677,0.92689788
1328180,0.00296712,-0.03447235,0.9329443
1328182,-0.00315076,-0.04054677,0.9329443
1328184,0.00296712,-0.04054677,0.93899083
1328187,0.00296712,-0.04054677,0.9329443
1328189,0.00296712,-0.04054677,0.9329443
1328191,0.00296712,-0.04054677,0.93899083
1328193,0.00908506,-0.04054677,0.9329443
1328195,0.00908506,-0.04054677,0.9329443
1328198,0.00908506,-0.04054677,0.9329443
1328200,0.00908506,-0.04054677,0.9329443
1328202,0.00908506,-0.03447235,0.9329443
1328204,0.00296712,-0.03447235,0.9329443
1328206,0.00296712,-0.04054677,0.9329443
1328209,-0.00315076,-0.04054677,0.9329443
1328211,0.00296712,-0.04054677,0.9329443
1328214,0.00908506,-0.04054677,0.9329443
1328216,0.00908506,-0.04054677,0.9329443
1328219,0.00908506,-0.04054677,0.92689788
1328221,0.00296712,-0.04662114,0.9329443
1328223,0.00296712,-0.04662114,0.9329443
1328225,0.00296712,-0.04054677,0.9329443
1328227,0.00296712,-0.04054677,0.93899083
1328229,-0.00315076,-0.04054677,0.94503736
1328232,0.00296712,-0.04054677,0.94503736
1328234,-0.00315076,-0.04662114,0.93899083
1328236,0.00296712,-0.04054677,0.93899083
1328238,0.00908506,-0.04054677,0.93899083
1328240,0.00908506,-0.04054677,0.92689788
1328243,0.00296712,-0.04054677,0.92689788
1328245,-0.00315076,-0.04054677,0.9329443
1328247,0.00296712,-0.04054677,0.9329443
1328249,0.00296712,-0.04054677,0.9329443
1328251,-0.00315076,-0.04054677,0.9329443
1328254,-0.00315076,-0.03447235,0.9329443
1328257,0.00296712,-0.04054677,0.93899083
1328259,0.00296712,-0.03447235,0.9329443
1328261,0.00296712,-0.04054677,0.9329443
1328263,0.00296712,-0.04054677,0.93899083
1328266,0.00296712,-0.04054677,0.93899083
1328268,0.00296712,-0.04054677,0.93899083
1328270,0.00296712,-0.04054677,0.9329443
1328272,0.00296712,-0.04054677,0.93899083
1328274,0.00908506,-0.04054677,0.93899083
1328277,0.00908506,-0.03447235,0.9329443
1328279,0.00296712,-0.03447235,0.9329443
1328281,0.00296712,-0.04054677,0.9329443
1328283,0.00296712,-0.04054677,0.9329443
1328285,0.00296712,-0.04054677,0.9329443
1328288,0.00296712,-0.04054677,0.9329443
1328290,0.00296712,-0.04054677,0.9329443
1328292,0.00908506,-0.04054677,0.9329443
1328294,0.00908506,-0.04054677,0.9329443
1328296,0.00296712,-0.04662114,0.93899083
1328300,0.00908506,-0.04054677,0.93899083
1328302,0.00908506,-0.03447235,0.93899083
1328304,0.00296712,-0.04054677,0.9329443
1328306,0.00296712,-0.04054677,0.9329443
1328308,-0.00315076,-0.04054677,0.9329443
1328311,-0.00315076,-0.04054677,0.9329443
1328313,-0.00315076,-0.04662114,0.9329443
1328315,0.00296712,-0.04662114,0.93899083
1328317,0.00296712,-0.04054677,0.94503736
1328319,0.00296712,-0.04054677,0.93899083
1328322,0.00296712,-0.04054677,0.9329443
1328324,0.00296712,-0.04054677,0.9329443
1328326,0.00296712,-0.04054677,0.9329443
1328328,-0.00315076,-0.04662114,0.9329443
1328330,0.00296712,-0.04054677,0.9329443
1328333,0.00296712,-0.04662114,0.93899083
1328335,0.00296712,-0.04662114,0.9329443
1328337,0.00908506,-0.04662114,0.9329443
1328339,0.00908506,-0.04054677,0.92689788
1328342,0.00296712,-0.04662114,0.9329443
1328345,-0.00315076,-0.04054677,0.9329443
1328347,0.00296712,-0.04662114,0.94503736
1328349,0.00908506,-0.04662114,0.93899083
1328351,0.00296712,-0.04054677,0.9329443
1328353,0.00296712,-0.04662114,0.9329443
1328356,0.00296712,-0.04662114,0.93899083
1328358,0.00908506,-0.04054677,0.9329443
1328360,0.00908506,-0.04054677,0.93899083
1328362,0.00296712,-0.04054677,0.9329443
1328364,0.00296712,-0.04054677,0.9329443
1328367,0.00296712,-0.04054677,0.9329443
1328369,0.00296712,-0.04054677,0.9329443
1328371,0.00296712,-0.03447235,0.9329443
1328373,0.00296712,-0.04054677,0.9329443
1328375,0.00296712,-0.03447235,0.9329443
1328378,0.00296712,-0.04054677,0.9329443
1328380,0.00296712,-0.04054677,0.9329443
1328382,0.00296712,-0.04054677,0.9329443
1328385,0.00296712,-0.03447235,0.92689788
1328387,-0.00315076,-0.04054677,0.9329443
1328390,0.00908506,-0.03447235,0.93899083
1328392,0.00296712,-0.04054677,0.93899083
1328394,0.00296712,-0.04054677,0.9329443
1328396,-0.00315076,-0.04054677,0.9329443
1328398,0.00296712,-0.04054677,0.9329443
1328400,0.00296712,-0.04054677,0.92689788
1328403,-0.00315076,-0.03447235,0.9329443
1328405,-0.00315076,-0.04054677,0.9329443
1328407,0.00296712,-0.03447235,0.9329443
1328409,0.00296712,-0.04054677,0.9329443
1328411,0.00296712,-0.04054677,0.9329443
1328414,0.00908506,-0.04054677,0.93899083
1328416,0.00908506,-0.04054677,0.9329443
1328418,0.00296712,-0.04054677,0.93899083
1328420,0.00908506,-0.03447235,0.9329443
1328422,0.00296712,-0.04054677,0.9329443
1328425,0.00296712,-0.03447235,0.9329443
1328428,0.00296712,-0.04054677,0.9329443
1328430,0.00296712,-0.04054677,0.9329443
1328432,0.00908506,-0.04662114,0.9329443
1328434,0.00296712,-0.04662114,0.9329443
1328437,0.00296712,-0.04054677,0.9329443
1328439,0.00296712,-0.04054677,0.93899083
1328441,0.00296712,-0.04662114,0.9329443
1328443,0.00296712,-0.04054677,0.9329443
1328445,0.00296712,-0.04054677,0.93899083
1328448,0.00296712,-0.04054677,0.9329443
1328450,0.00296712,-0.04054677,0.9329443
1328452,0.00908506,-0.04054677,0.93899083
1328454,0.00296712,-0.04054677,0.93899083
1328456,0.00296712,-0.04054677,0.9329443
1328459,0.00296712,-0.03447235,0.9329443
1328461,-0.00315076,-0.03447235,0.9329443
1328463,0.00296712,-0.04054677,0.9329443
1328465,0.00296712,-0.04662114,0.9329443
1328467,0.00296712,-0.04054677,0.9329443
1328471,0.00296712,-0.04054677,0.9329443
1328473,0.00296712,-0.04662114,0.93899083
1328475,0.00908506,-0.04054677,0.92689788
1328477,0.00296712,-0.04662114,0.9329443
1328479,0.00296712,-0.04662114,0.9329443
1328482,-0.00315076,-0.04054677,0.9329443
1328484,0.00296712,-0.04054677,0.9329443
1328486,0.00296712,-0.04054677,0.92689788
1328488,0.00296712,-0.04054677,0.93899083
1328490,0.00296712,-0.04662114,0.93899083
1328493,0.00296712,-0.04662114,0.9329443
1328495,0.00296712,-0.04662114,0.9329443
1328497,0.00296712,-0.04054677,0.9329443
1328499,0.00296712,-0.04054677,0.9329443
1328501,-0.00315076,-0.04054677,0.92689788
1328504,-0.00315076,-0.04054677,0.9329443
1328506,-0.00315076,-0.04054677,0.9329443
1328508,0.00296712,-0.04662114,0.9329443
1328510,0.00296712,-0.04054677,0.9329443
1328513,0.00296712,-0.04054677,0.93899083
1328516,-0.00315076,-0.03447235,0.93899083
1328518,0.00296712,-0.04054677,0.9329443
1328520,0.00296712,-0.03447235,0.9329443
1328522,0.00296712,-0.04054677,0.9329443
1328524,0.00296712,-0.04054677,0.9329443
1328527,0.00908506,-0.03447235,0.9329443
1328529,0.00296712,-0.04054677,0.9329443
1328531,0.00908506,-0.04662114,0.9329443
1328533,0.00296712,-0.04662114,0.93899083
1328535,0.00908506,-0.04054677,0.93899083
1328538,0.00296712,-0.04662114,0.9329443
1328540,0.00296712,-0.04662114,0.9329443
