0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,510,-8
0,0,1,0,511,-8
0,0,1,0,511,-7
0,0,1,0,511,-7
0,0,1,0,511,-7
0,0,1,0,511,-6
0,0,1,0,510,-6
0,0,1,0,510,-6
0,0,1,0,511,-6
0,0,1,0,511,-6
0,0,1,0,510,-6
0,0,1,0,510,-6
0,0,1,0,511,-6
0,0,1,0,511,-6
0,0,1,0,511,-6
0,0,1,0,510,-5
0,0,1,0,511,-6
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-6
0,0,1,0,510,-5
0,0,1,0,511,-6
0,0,1,0,510,-6
0,0,1,0,511,-5
0,0,1,0,511,-6
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,510,-6
0,0,1,0,510,-5
0,0,1,0,510,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-6
0,0,1,0,511,-6
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,510,-6
0,0,1,0,511,-6
0,0,1,0,510,-5
0,0,1,0,510,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,510,-5
0,0,1,0,511,-5
0,0,1,0,510,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,510,-5
0,0,1,0,510,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,510,-4
0,0,1,0,510,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,511,-5
0,0,1,0,510,-4
0,0,1,0,511,-4
0,0,1,0,511,-4
0,0,1,0,511,-4
0,0,1,0,511,-3
0,0,1,0,511,-3
0,0,1,0,511,-2
0,0,1,0,511,-2
0,0,1,0,510,-2
0,0,1,0,511,-1
0,0,1,0,511,-1
0,0,1,0,511,0
0,0,1,0,510,0
0,0,1,0,511,1
0,0,1,0,511,2
0,0,1,0,511,4
0,0,1,0,511,5
0,0,1,0,511,6
0,0,1,0,511,6
0,0,1,0,511,7
0,0,1,0,510,8
0,0,1,0,510,8
0,0,1,0,510,9
0,0,1,0,510,9
0,0,1,0,510,9
0,0,1,0,510,11
0,0,1,0,511,11
0,0,1,0,511,13
0,0,1,0,510,14
0,0,1,0,510,14
0,0,1,0,511,15
0,0,1,0,510,16
0,0,1,0,510,16
0,0,1,0,511,17
0,0,1,0,510,19
0,0,1,0,510,20
0,0,1,0,511,20
0,0,1,0,511,21
0,0,1,0,511,21
0,0,1,0,511,22
0,0,1,0,511,22
0,0,1,0,511,24
0,0,1,0,511,25
0,0,1,0,511,27
0,0,1,0,511,30
0,0,1,0,510,31
0,0,1,0,511,34
0,0,1,0,511,35
0,0,1,0,511,37
0,0,1,0,511,39
0,0,1,0,511,39
0,0,1,0,511,44
0,0,1,0,511,48
0,0,1,0,511,53
0,0,1,0,510,54
0,0,1,0,510,58
0,0,1,0,510,60
0,0,1,0,511,63
0,0,1,0,511,65
0,0,1,0,511,69
0,0,1,0,511,69
0,0,1,0,510,72
0,0,1,0,511,72
0,0,1,0,510,72
0,0,1,0,511,74
0,0,1,0,511,73
0,0,1,0,510,73
0,0,1,0,510,74
0,0,1,0,511,74
0,0,1,0,511,75
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,510,74
0,0,1,0,511,74
0,0,1,0,511,75
0,0,1,0,510,73
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,75
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,510,75
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,74
0,0,1,0,511,73
0,0,1,0,511,73
0,0,1,0,510,73
0,0,1,0,510,73
0,0,1,0,510,73
0,0,1,0,510,73
0,0,1,0,510,73
0,0,1,0,511,73
0,0,1,0,511,73
0,0,1,0,511,74
0,0,1,0,511,75
0,0,1,0,510,76
0,0,1,0,511,76
0,0,1,0,511,77
0,0,1,0,511,78
0,0,1,0,510,80
0,0,1,0,510,80
0,0,1,0,510,78
0,0,1,0,511,80
0,0,1,0,511,80
0,0,1,0,511,83
0,0,1,0,510,82
